,Unnamed: 0,BHK,Rent,Size,Floor,Area,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
2835,2835,1,10000,240,4 out of 5,1,Malviya Nagar,4,2,2,1
2836,2836,3,24000,1250,2 out of 4,2,Chhattarpur Enclave,4,1,2,2
2837,2837,3,28000,1000,2 out of 5,1,Rohini Sector 24,4,2,1,2
2838,2838,3,28000,900,2 out of 4,2,"Panchsheel Vihar, Sheikh Sarai",4,1,2,2
2839,2839,2,18000,900,Ground out of 4,2,Jhilmil Colony,4,2,1,2
2840,2840,3,27000,1250,3 out of 4,2,Chhattarpur Enclave,4,1,1,3
2841,2841,2,17000,650,2 out of 4,2,Chhattarpur Enclave,4,1,1,2
2842,2842,3,350000,3200,1 out of 2,1,Sundar Nagar,4,2,1,4
2843,2843,2,25000,900,2 out of 3,1,Pitampura,4,2,1,1
2844,2844,3,16500,1250,2 out of 4,2,Chattarpur Extension,4,1,2,2
2845,2845,2,14000,60,3 out of 3,2,Rohini Sector 21,4,2,2,2
2846,2846,2,18000,90,3 out of 4,1,Mahaveer Nagar,4,1,1,2
2847,2847,2,10000,55,3 out of 4,1,Peera Garhi,4,1,1,1
2848,2848,2,10000,50,1 out of 2,1,Dwarka Sector 8,4,1,1,1
2849,2849,4,100000,400,Ground out of 4,2,Sarvodaya Enclave,4,1,1,4
2850,2850,2,25000,680,2 out of 4,2,Pitampura,4,2,2,1
2851,2851,2,22999,756,2 out of 4,2,Paschim Vihar Block A3,4,2,2,2
2852,2852,2,6000,500,2 out of 3,1,Jaitpur,4,1,1,1
2853,2853,2,40000,900,Ground out of 3,2,Vasant Kunj,4,2,1,2
2854,2854,3,250000,2000,3 out of 6,1,Defence Colony,4,2,1,3
2855,2855,1,13000,40,3 out of 3,2,Shalimar bagh,4,2,1,1
2856,2856,1,14000,100,3 out of 3,1,Chittaranjan Park,4,2,1,1
2857,2857,2,20000,950,2 out of 3,2,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",4,2,1,2
2858,2858,1,5500,200,1 out of 4,2,Sultanpur,4,2,2,1
2859,2859,2,32000,900,Ground out of 4,2,Lajpat Nagar,4,2,1,2
2860,2860,2,8000,750,1 out of 4,1,Mehrauli,4,2,1,1
2861,2861,3,25000,1400,3 out of 4,2,Palam Extension,4,1,3,3
2862,2862,2,28000,100,2 out of 4,2,Shalimar bagh,4,2,1,2
2863,2863,2,22000,100,1 out of 2,1,Kalkaji,4,2,1,2
2864,2864,1,21000,100,Ground out of 1,1,Chittaranjan Park,4,2,1,1
2865,2865,2,30000,1000,2 out of 4,1,"DDA Flats Sector E Pocket 1, Vasant Kunj",4,2,1,2
2866,2866,1,12000,400,2 out of 4,2,Lajpat Nagar,4,1,1,1
2867,2867,1,15000,70,2 out of 3,1,DS 19,4,1,1,1
2868,2868,1,18000,450,Ground,2,"DDA Flat AD Block, Shalimar Bagh AD Block",4,2,1,1
2869,2869,2,18000,900,3 out of 4,2,"Acharya Niketan, Mayur Vihar",4,1,1,1
2870,2870,1,10000,42,Ground out of 3,1,Dwarka Sector 23,4,2,1,1
2871,2871,1,16000,400,2 out of 4,2,Lajpat Nagar,4,2,1,1
2872,2872,2,20000,900,3 out of 3,2,Amarpali Apartment,4,2,2,2
2873,2873,4,28000,1500,2 out of 4,2,Rohini Sector 24,4,2,1,2
2874,2874,1,7000,70,1 out of 4,1,Palam,4,2,1,1
2875,2875,2,30000,450,Ground out of 1,2,Sethi floor nihal vihar,4,2,1,1
2876,2876,2,15000,900,Ground out of 4,2,Hari Nagar,4,2,1,1
2877,2877,1,8000,500,1 out of 5,2,Main Ghitorni,4,1,1,1
2878,2878,1,9000,400,2 out of 3,2,Pitampura,4,1,1,2
2879,2879,3,33500,150,2 out of 4,2,Paschim Vihar Block A3,4,2,2,2
2880,2880,1,9500,450,1 out of 3,2,Neb Sarai,4,1,1,1
2881,2881,2,10000,540,1 out of 4,1,"Baljit Nagar, Patel Nagar",4,1,1,1
2882,2882,1,20000,400,3 out of 4,2,Lajpat Nagar,4,2,1,1
2883,2883,1,10000,450,2 out of 4,2,"Chhattarpur Enclave Phase1, Chhattarpur",4,1,1,1
2884,2884,1,15000,700,4 out of 5,1,DS 19,4,1,1,1
2885,2885,3,55000,1450,Ground out of 4,2,Vasant Kunj,4,2,2,2
2886,2886,2,20000,1000,2 out of 4,2,Patparganj,4,2,2,2
2887,2887,2,16000,550,1 out of 4,2,Saket,4,2,2,2
2888,2888,2,23000,900,2 out of 3,2,"DDA Flats Block B3, Keshav Puram, Tri Nagar",4,2,1,2
2889,2889,3,150000,300,2 out of 2,1,Panchsheel Park,4,2,1,3
2890,2890,2,25000,1100,Ground out of 3,1,New Delhi,4,1,1,2
2891,2891,1,9000,600,1 out of 4,2,Saket,4,2,2,1
2892,2892,1,11000,450,3 out of 4,1,"Manak Vihar, Anand Vihar",4,2,2,1
2893,2893,2,11500,550,2 out of 4,2,Mayur Vihar 1,4,1,1,1
2894,2894,3,16000,1000,1 out of 4,1,Dwarka Mor,4,1,1,2
2895,2895,3,23000,1250,2 out of 4,2,Chhattarpur Enclave,4,1,2,2
2896,2896,4,30000,1950,2 out of 4,2,Chhattarpur Enclave,4,2,1,4
2897,2897,3,110000,1750,4 out of 4,2,Safdarjung Enclave,4,2,2,4
2898,2898,1,3500,25,3 out of 4,1,Burari,4,1,1,1
2899,2899,2,12100,700,3 out of 4,2,Shadipur,4,1,2,1
2900,2900,2,19000,1800,1 out of 2,2,"Naveen Shahdara, Shahdara",4,1,2,1
2901,2901,2,40000,1000,3 out of 3,1,Greater Kailash 2,4,2,1,2
2902,2902,2,8000,200,2 out of 3,1,Najafgarh,4,1,1,1
2903,2903,3,42000,1700,2 out of 4,2,Pitampura,4,2,2,3
2904,2904,3,13000,70,Ground out of 4,1,Pandav Nagar,4,2,1,2
2905,2905,3,44000,1700,3 out of 4,2,Pitampura,4,2,2,3
2906,2906,1,11000,450,1 out of 4,2,Saket,4,2,2,1
2907,2907,3,40000,1350,2 out of 3,2,Safdarjung Enclave,4,2,2,3
2908,2908,4,150000,2550,3 out of 4,1,Greater Kailash 1,4,2,1,4
2909,2909,2,13000,650,2 out of 4,2,Chhattarpur,4,1,1,2
2910,2910,2,17500,650,2 out of 4,2,Chhattarpur,4,2,1,2
2911,2911,3,14500,1250,1 out of 4,2,Chhattarpur,4,1,1,3
2912,2912,3,24000,1250,2 out of 4,2,Chhattarpur,4,1,2,2
2913,2913,3,30000,1000,3 out of 4,2,Mayur Vihar Phase 1 Extension,4,1,1,2
2914,2914,1,10000,500,2 out of 3,1,Kalkaji,4,2,1,1
2915,2915,1,10000,500,3 out of 4,2,Neb Sarai,4,2,1,1
2916,2916,3,90000,1550,2 out of 4,2,Safdarjung Enclave,4,2,2,3
2917,2917,4,280000,3800,1 out of 4,2,"Maharani Bagh, New Friends Colony",4,2,1,5
2918,2918,2,32000,1150,1 out of 4,1,Shalimar bagh,4,1,2,2
2919,2919,3,80000,2000,3 out of 4,2,Sarvodaya Enclave,4,1,1,3
2920,2920,1,5500,30,2 out of 3,2,B-7 veer Singh colony Budh vihar phase 2 delhi,4,2,1,1
2921,2921,1,6000,50,3 out of 4,2,Mahavir Enclave Part 3,4,2,2,1
2922,2922,3,30000,1205,2 out of 4,1,Dwarka Sector 5,4,2,1,2
2923,2923,3,42000,1450,2 out of 4,2,Vasant Kunj,4,2,2,2
2924,2924,1,5500,200,2 out of 4,1,Pusa Institutional Area,4,1,1,1
2925,2925,2,7000,350,2 out of 4,1,Raj Nagar 2,4,2,1,2
2926,2926,2,10000,700,Ground out of 1,1,Sarojini Nagar,4,1,2,1
2927,2927,1,17000,400,3 out of 4,2,Lajpat Nagar,4,2,1,1
2928,2928,1,18000,700,1 out of 5,1,Mayur Vihar 1,4,2,1,1
2929,2929,2,14000,1000,1 out of 4,2,"Arjun Garh, Aya Nagar",4,2,2,2
2930,2930,1,17000,450,1 out of 4,2,"Paryavaran Complex, Sainik Farm",4,2,1,1
2931,2931,3,27000,1200,10 out of 10,1,DS 19,4,2,3,2
2932,2932,3,25000,1200,2 out of 4,2,Patparganj,4,2,2,2
2933,2933,2,23000,900,3 out of 4,1,"Lajpat Nagar II, null",4,2,1,2
2934,2934,2,24500,84,1 out of 4,2,Paschim Vihar,4,2,2,2
2935,2935,1,10000,200,1 out of 2,2,East Of Kailash,4,1,1,1
2936,2936,2,35000,1300,2 out of 3,1,Kalkaji,4,1,2,2
2937,2937,2,27000,1300,Ground out of 2,2,Aya Nagar Extension,4,2,1,2
2938,2938,1,7000,200,1 out of 4,2,kst chattarpur Apartments,4,1,2,1
2939,2939,1,5000,300,Ground out of 4,2,Laxmi Nagar,4,2,1,1
2940,2940,2,5000,550,3 out of 4,2,"Mohan Garden, Razapur Khurd",4,1,1,1
2941,2941,2,12000,950,2 out of 2,1,Uttam Nagar,4,2,2,1
2942,2942,2,30000,750,2 out of 4,2,"Arjun Nagar, Safdarjung Enclave",4,2,1,2
2943,2943,2,25000,950,Ground out of 4,2,"East End Apartments, Ph. 1ext near new Ashok nagar",4,2,1,2
2944,2944,1,6000,350,1 out of 4,2,Laxmi Nagar,4,2,1,1
2945,2945,3,45000,2000,3 out of 4,1,Jangpura,4,1,1,3
2946,2946,3,40000,180,Ground out of 4,2,Janakpuri,4,1,2,3
2947,2947,2,8500,60,2 out of 5,1,Mayur Vihar 1,4,2,1,1
2948,2948,2,16500,950,2 out of 4,2,"Indraprastha Extension, Patparganj",4,1,2,1
2949,2949,3,100000,1400,1 out of 4,2,"Jangpura Extension, Jangpura",4,2,1,3
2950,2950,3,52000,200,2 out of 3,2,South Extension 1,4,1,1,2
2951,2951,1,12500,450,2 out of 3,2,Patel Nagar West,4,2,1,1
2952,2952,2,14000,600,3 out of 4,1,"V3s East Centre, Laxmi Nagar",4,1,1,2
2953,2953,1,15000,350,1 out of 3,1,"Arjun Nagar, Safdarjung Enclave",4,1,1,1
2954,2954,1,5000,300,1 out of 3,2,Ashok Nagar,4,2,2,1
2955,2955,2,40000,95,3 out of 3,2,Safdarjung Enclave,4,2,1,2
2956,2956,1,17000,550,3 out of 3,1,"DDA Rose Apartments, Dwarka Sector 18B",4,2,1,1
2957,2957,3,15000,900,1 out of 3,1,Narela,4,2,1,3
2958,2958,1,6000,25,4 out of 6,1,Hari Nagar Ashram,4,2,1,1
2959,2959,3,85000,325,1 out of 3,2,Defence Colony,4,1,2,3
2960,2960,2,18000,80,2 out of 4,1,Rajouri Garden,4,2,1,2
2961,2961,2,7500,77,3 out of 4,1,Mandawali,4,1,1,1
2962,2962,2,10000,60,3 out of 4,1,Bindapur,4,2,1,1
2963,2963,1,9000,100,1 out of 1,1,"Shiva Enclave, Paschim Vihar",4,2,1,1
2964,2964,3,24000,1300,3 out of 4,1,Rohini Sector 22,4,2,1,2
2965,2965,2,12000,500,1 out of 4,2,Laxmi Nagar,4,2,1,2
2966,2966,2,10500,500,2 out of 3,2,Laxmi Nagar,4,2,1,2
2967,2967,2,31000,1200,3 out of 4,1,Pitampura,4,2,1,2
2968,2968,1,9000,250,Ground out of 3,1,"Jai laxmi Apartments, Indraprastha Extension, Patparganj",4,2,1,1
2969,2969,2,9000,700,4 out of 5,1,Sant Nagar,4,2,1,1
2970,2970,3,27000,1050,Ground out of 4,2,"Nalanda Apartment, Vikaspuri",4,1,3,2
2971,2971,2,12500,500,2 out of 4,2,Laxmi Nagar,4,2,1,2
2972,2972,2,15000,1100,1 out of 2,1,Medavakkam,5,2,2,2
2973,2973,2,6500,1000,Ground out of 1,1,"Urapakkam, Vandalur R.F, GST Road",5,2,1,2
2974,2974,3,90000,2400,1 out of 3,2,"R.A Puram, Mandaiveli",5,2,1,3
2975,2975,3,200000,3000,1 out of 1,1,Madras Boat Club Road,5,2,3,4
2976,2976,1,15000,650,Ground out of 2,2,Kambar Colony,5,2,1,1
2977,2977,2,15000,1000,17 out of 31,2,Thalambur,5,2,2,2
2978,2978,2,7600,700,1 out of 3,1,Anakaputhur,5,1,1,2
2979,2979,3,29000,1200,1 out of 3,2,Ashok Nagar,5,2,2,3
2980,2980,3,20000,1710,15 out of 29,1,"Padur, Old Mahabalipuram Road",5,2,1,3
2981,2981,2,12000,600,1 out of 3,1,Mangadu,5,2,1,2
2982,2982,2,10500,1080,1 out of 2,1,Ponmar,5,1,1,2
2983,2983,2,29000,1300,Ground out of 2,1,Annanagar west,5,2,1,2
2984,2984,2,26000,1027,15 out of 19,1,Karapakkam,5,2,2,2
2985,2985,3,25000,1350,Ground out of 2,1,Alandur,5,2,3,3
2986,2986,2,10000,950,1 out of 2,1,Selaiyur,5,1,3,2
2987,2987,2,14000,1300,1 out of 2,1,Iyyappanthangal,5,1,1,2
2988,2988,2,6000,600,1 out of 3,1,Poonamallee,5,1,1,1
2989,2989,3,40000,1428,Ground out of 2,1,"Chromepet, GST Road",5,1,2,2
2990,2990,2,23000,920,2 out of 2,2,KK Nagar,5,2,1,2
2991,2991,2,10000,600,Ground out of 2,2,Sadhanadhapuram,5,2,1,2
2992,2992,2,10000,810,Ground out of 1,2,"Tambaram West, Tambaram, Chennai Bypass Road",5,1,2,1
2993,2993,2,15000,1200,Ground out of 2,1,Ramapuram,5,2,1,2
2994,2994,1,11000,550,3 out of 4,1,Poongavanapuram,5,2,1,1
2995,2995,2,20000,600,1 out of 2,1,"Egmore, PH Road",5,1,3,1
2996,2996,2,15000,850,Ground out of 2,1,Old Mahabalipuram Road,5,2,1,1
2997,2997,4,22000,2117,20 out of 20,2,Sholinganallur,5,2,1,4
2998,2998,2,6000,900,1 out of 1,1,Guduvancheri,5,1,2,2
2999,2999,2,20000,1000,Ground out of 1,1,Thiruvanmiyur,5,2,1,2
3000,3000,1,6500,500,2 out of 3,1,"Aminjikarai, PH Road",5,1,1,1
3001,3001,2,12000,800,1 out of 3,1,"Purasawalkam, PH Road",5,2,1,1
3002,3002,2,27000,1550,2 out of 3,1,Alwarpet,5,2,1,3
3003,3003,2,15000,1500,Ground out of 1,1,Madanankppam,5,1,1,2
3004,3004,3,20000,1700,Ground out of 1,2,Thirumazhisai,5,2,1,6
3005,3005,2,22000,700,3 out of 4,1,T Nagar,5,2,1,2
3006,3006,1,7000,400,1 out of 3,1,Koyambedu,5,1,1,1
3007,3007,2,7000,450,1 out of 2,1,Pammal,5,2,1,1
3008,3008,1,6500,500,1 out of 3,1,Velachery,5,2,1,1
3009,3009,2,9000,770,1 out of 2,1,"Tambaram, GST Road",5,2,1,2
3010,3010,1,4500,150,Ground out of 2,1,Velachery,5,2,1,1
3011,3011,2,12000,850,Ground out of 2,1,Perambur,5,1,3,2
3012,3012,2,18000,1100,Ground out of 3,2,Iyyappanthangal,5,2,2,2
3013,3013,2,8000,650,Ground out of 1,2,"Bunder Garden, Perambur",5,1,1,1
3014,3014,1,5000,550,1 out of 1,1,Sikkarayapuram,5,1,1,1
3015,3015,2,14000,1000,1 out of 3,1,Kanathur Reddikuppam,5,1,1,2
3016,3016,1,6500,250,Ground out of 5,1,Adambakkam,5,2,1,1
3017,3017,2,10000,790,2 out of 2,2,Kovilancheri,5,2,1,2
3018,3018,2,13000,600,1 out of 3,1,Medavakkam,5,2,1,2
3019,3019,2,11200,700,1 out of 2,1,Nanganallur,5,1,1,2
3020,3020,1,8900,550,Ground out of 1,2,"Karambakkam, Porur",5,1,1,1
3021,3021,1,12000,500,Ground out of 2,1,Arumbakkam,5,1,1,1
3022,3022,3,45000,1800,2 out of 4,2,Royapettah,5,1,2,3
3023,3023,3,35000,1550,3 out of 4,2,Thiruvanmiyur,5,2,2,2
3024,3024,3,34999,1462,3 out of 4,2,Nandambakkam,5,2,3,3
3025,3025,2,11000,970,Ground out of 2,2,Pallikaranai,5,2,2,2
3026,3026,3,150000,2300,11 out of 18,2,"Adyar, Sardar Patel Road",5,2,2,3
3027,3027,2,15000,700,1 out of 2,1,Nanganallur,5,1,1,1
3028,3028,2,15000,674,Ground out of 3,2,"Chromepet, GST Road",5,1,2,2
3029,3029,2,10000,750,Ground out of 1,2,Tambaram East,5,1,3,2
3030,3030,2,12000,1000,Ground out of 2,1,Tambaram Sanatorium,5,2,1,2
3031,3031,2,10000,1030,1 out of 2,2,Camp Road,5,2,1,2
3032,3032,3,35000,1540,3 out of 4,2,Ranganathapuram-Medavakkam,5,2,2,2
3033,3033,3,40000,1800,3 out of 5,2,T Nagar,5,1,2,3
3034,3034,2,24000,1100,2 out of 2,1,Kodambakkam,5,1,1,2
3035,3035,2,12000,985,3 out of 17,1,Oragadam Sriperumbudur,5,1,1,2
3036,3036,2,30000,1200,3 out of 3,2,Mandaiveli,5,2,1,2
3037,3037,2,10000,1200,1 out of 1,1,"Tambaram, GST Road",5,1,1,2
3038,3038,2,15000,900,1 out of 3,1,"Purasawalkam, PH Road",5,1,1,2
3039,3039,2,33000,800,1 out of 4,2,Abiramapuram,5,1,1,2
3040,3040,2,9000,800,1 out of 3,1,"Perungalathur, Chennai Bypass Road",5,2,1,2
3041,3041,3,30000,1500,3 out of 4,1,"Okkiyam Thuraipakkam, E Coast Road",5,2,1,3
3042,3042,2,13000,680,1 out of 1,1,T.Nagar,5,1,1,2
3043,3043,2,15000,800,1 out of 2,1,"KK Nagar West, KK Nagar",5,2,1,2
3044,3044,2,12000,875,2 out of 2,1,Madipakkam,5,2,2,2
3045,3045,2,20000,880,1 out of 2,2,KK Nagar,5,2,3,2
3046,3046,3,36000,1500,2 out of 3,1,Choolaimedu,5,2,1,3
3047,3047,2,10000,950,1 out of 1,1,Sithalapakkam,5,1,1,2
3048,3048,2,16000,850,Ground out of 2,1,Mambalam West,5,2,1,2
3049,3049,1,6000,700,1 out of 2,1,Pachaiyamman Nagar,5,2,1,1
3050,3050,3,22000,2000,Ground out of 1,1,"Pushpa Colony, Saligramam",5,2,3,2
3051,3051,1,6000,450,Ground out of 4,1,Nungambakkam,5,1,1,1
3052,3052,1,6500,400,2 out of 2,1,Perungudi,5,1,1,1
3053,3053,1,3000,350,1 out of 2,1,Ennore,5,1,1,1
3054,3054,3,27000,1650,2 out of 2,2,"Thillai Ganga Nagar, Nanganallur",5,2,3,3
3055,3055,2,8000,800,Ground out of 2,1,"Tambaram, GST Road",5,1,1,1
3056,3056,2,12500,600,1 out of 2,1,Abiramapuram,5,1,1,1
3057,3057,2,11000,800,1 out of 2,1,Perungudi,5,1,1,1
3058,3058,3,40000,1600,1 out of 2,1,Raja Annamalai Puram,5,2,1,3
3059,3059,2,15000,700,1 out of 2,2,Choolaimedu,5,1,2,2
3060,3060,2,8000,800,1 out of 2,1,Kayarambedu,5,2,1,2
3061,3061,3,34000,2120,9 out of 18,1,Siruseri,5,2,1,3
3062,3062,1,7500,560,2 out of 4,1,Khurunjis zinnia Apartment Homes at Thambaram west,5,1,1,1
3063,3063,1,14000,420,1 out of 1,2,Mambalam West,5,1,2,1
3064,3065,3,21000,1330,1 out of 2,1,AGS Colony-Velachery,5,2,1,3
3065,3066,3,12000,930,2 out of 8,1,"Kelambakkam, Old Mahabalipuram Road",5,2,3,2
3066,3067,3,75000,1900,3 out of 3,2,Gopalapuram,5,2,3,3
3067,3068,2,15000,1200,1 out of 3,1,Pallikaranai,5,2,1,2
3068,3069,1,6000,350,Ground out of 2,1,"Tambaram, GST Road",5,1,1,1
3069,3070,3,20500,1000,Ground out of 3,1,Virugambakkam,5,2,1,1
3070,3071,2,13500,1210,14 out of 29,1,"Padur, Old Mahabalipuram Road",5,2,1,2
3071,3072,2,10000,750,Ground out of 1,2,Pattabiram,5,1,1,2
3072,3073,3,15000,1150,1 out of 2,2,Pallavaram,5,2,1,3
3073,3074,2,11000,800,1 out of 1,2,East Coast Road,5,1,3,2
3074,3075,2,12000,930,1 out of 4,2,Tiruvallur,5,2,3,2
3075,3076,2,15000,2800,Lower Basement out of 1,2,Pudur,5,1,3,2
3076,3077,2,20000,800,13 out of 17,2,Vadapalani,5,2,3,2
3077,3078,2,24000,850,Ground out of 3,1,Mylapore,5,1,1,2
3078,3079,2,16000,650,2 out of 3,1,Mylapore,5,2,1,2
3079,3080,2,10000,770,1 out of 2,1,"Perungalathur, Chennai Bypass Road",5,1,3,1
3080,3081,3,30000,1800,1 out of 2,2,"Villivakkam, Jawaharlal Nehru Road",5,2,2,3
3081,3082,3,26000,1100,4 out of 4,2,Jafferkhanpet,5,2,1,2
3082,3083,2,10000,950,2 out of 3,1,Anakaputhur,5,2,1,2
3083,3084,3,15000,1250,2 out of 3,1,Iyyappanthangal,5,2,1,2
3084,3085,1,9000,400,Ground out of 3,1,Mylapore,5,1,1,1
3085,3086,2,9000,575,1 out of 2,2,"Mappedu, Selaiyur",5,2,1,2
3086,3087,2,15000,1234,1 out of 14,1,Medavakkam,5,2,1,2
3087,3088,2,12000,870,2 out of 2,2,Ambattur,5,2,1,2
3088,3089,2,20000,1162,2 out of 4,1,Velachery,5,2,1,2
3089,3090,3,15000,2200,1 out of 2,1,Irumbuliyur,5,1,2,3
3090,3091,1,8000,500,1 out of 1,1,Sadasiva Nagar Madipakkam,5,1,1,1
3091,3092,3,13000,900,1 out of 4,1,Perambur,5,1,1,1
3092,3093,1,6800,600,1 out of 3,1,New Perungalathur,5,1,1,1
3093,3094,2,9000,600,1 out of 3,1,Ayanavaram,5,2,1,1
3094,3095,3,14000,1600,Ground out of 2,2,Mathur,5,2,1,3
3095,3096,4,55000,2400,1 out of 3,2,Thiruvanmiyur,5,1,1,4
3096,3097,3,50000,1600,2 out of 3,2,"Adyar, Sardar Patel Road",5,2,2,3
3097,3098,1,8000,400,Upper Basement out of 2,2,"Venkateshwara Nagar, Ramapuram, PH Road",5,1,1,1
3098,3099,2,16000,1000,1 out of 3,1,Kodambakkam,5,2,1,2
3099,3100,2,15000,600,8 out of 18,2,villvam towers tnhb colony,5,1,2,2
3100,3101,2,15000,750,1 out of 2,2,YES YES SARAS,5,1,2,2
3101,3102,2,15000,700,1 out of 2,1,Thirumullaivoyal,5,2,1,2
3102,3103,4,75000,2200,2 out of 3,1,2nd Main Road,5,2,3,5
3103,3104,1,9000,500,Ground out of 3,1,KK Nagar,5,2,1,1
3104,3105,1,6500,700,2 out of 3,1,Ayappakkam,5,1,1,1
3105,3106,3,17000,1480,3 out of 4,1,Perumbakkam,5,2,1,2
3106,3107,3,49000,1700,7 out of 15,2,Sholinganallur,5,2,2,3
3107,3108,2,15000,830,Ground out of 2,1,Mangadu,5,2,1,2
3108,3109,3,25000,1425,2 out of 14,2,"Perungalathur, Chennai Bypass Road",5,2,1,2
3109,3110,3,40000,1550,1 out of 3,2,Mandaiveli,5,1,2,3
3110,3111,1,8000,200,Ground out of 2,1,Annanagar East,5,2,1,1
3111,3112,2,17500,1200,2 out of 2,2,Anna Nagar West,5,2,1,2
3112,3113,3,11000,800,Ground out of 3,1,Medavakkam,5,2,1,2
3113,3114,3,8500,1261,3 out of 4,2,Thiruporur,5,2,1,3
3114,3115,2,11000,425,Ground out of 2,2,Old Washermanpet,5,2,1,2
3115,3116,2,12500,940,10 out of 19,1,Kazhipattur,5,1,1,2
3116,3117,3,90000,2300,2 out of 4,2,Gopalapuram,5,2,2,3
3117,3118,2,14000,700,2 out of 2,1,"Thanikachalam Nagar, Ponniammanmedu",5,1,1,2
3118,3119,3,150000,2400,2 out of 2,2,"Kapaleeswarar Nagar, Neelankarai, E Coast Road",5,2,1,3
3119,3120,2,25000,1145,4 out of 4,1,Navalur,5,2,2,2
3120,3121,2,18000,750,1 out of 3,1,"Padur, Old Mahabalipuram Road",5,2,1,2
3121,3122,3,17000,1250,1 out of 3,1,"Valasaravakkam, Arcot Road",5,2,1,3
3122,3123,2,8500,900,Ground out of 2,1,Anakaputhur,5,1,1,2
3123,3124,3,15000,800,1 out of 4,2,Pudupakkam,5,2,2,2
3124,3125,2,22000,800,4 out of 4,1,Ashok Nagar,5,2,1,2
3125,3126,2,15000,900,Ground out of 1,1,"Perungalathur, Chennai Bypass Road",5,2,1,2
3126,3127,2,10000,600,1 out of 1,1,Anna Nagar-Pammal,5,1,1,1
3127,3128,1,5000,250,Ground out of 3,1,"Aminjikarai, PH Road",5,1,1,1
3128,3129,2,10000,910,Ground out of 1,1,Mannivakkam,5,2,1,2
3129,3130,3,15000,1350,1 out of 2,1,Kovilambakkam,5,1,1,3
3130,3131,3,34500,450,Ground out of 3,2,Teynampet,5,2,2,3
3131,3132,1,8000,600,2 out of 3,1,Velachery,5,1,1,1
3132,3133,3,330000,3600,3 out of 4,2,Madras Boat Club Road,5,2,1,3
3133,3134,2,22000,800,Ground out of 1,2,"R.A Puram, Mandaiveli",5,1,3,2
3134,3135,2,13000,850,Ground out of 1,2,AGS Colony-Velachery,5,1,3,2
3135,3136,2,6500,1000,Ground out of 2,1,"Tiruvallur, Kakkalur, Chennai",5,2,1,2
3136,3137,2,18000,900,1 out of 1,2,Velachery,5,2,2,2
3137,3138,3,30000,2400,Ground out of 3,1,Uthandi,5,2,1,3
3138,3139,1,8500,400,Ground out of 1,2,Dr Ranga Road,5,1,1,1
3139,3140,4,20000,1900,5 out of 20,2,Old Mahabalipuram Road,5,2,3,4
3140,3141,2,12000,900,1 out of 2,1,Kolathur,5,2,1,2
3141,3142,2,18000,805,1 out of 3,1,Gopalapuram,5,2,1,2
3142,3143,2,19000,1200,1 out of 4,1,"Saidapet West, Saidapet",5,1,1,2
3143,3144,2,12000,800,2 out of 3,1,Manikandan Nagar,5,2,1,2
3144,3145,3,16000,1158,2 out of 4,2,"Urapakkam, Vandalur R.F, GST Road",5,2,1,2
3145,3146,1,5700,400,Ground out of 3,1,Redhills,5,1,1,1
3146,3147,1,15000,450,2 out of 3,1,Mylapore,5,1,1,1
3147,3148,2,11000,960,1 out of 3,1,Kovilambakkam,5,2,3,2
3148,3149,3,17000,1400,10 out of 15,1,Mambakkam,5,2,1,2
3149,3150,2,18000,970,Ground out of 3,1,Thoraipakkam,5,2,1,2
3150,3151,2,9500,1000,1 out of 2,1,Old Washermanpet,5,1,1,2
3151,3152,2,12000,900,1 out of 2,2,Adambakkam,5,2,1,2
3152,3153,2,8000,800,4 out of 4,1,"Urapakkam, Vandalur R.F, GST Road",5,2,1,2
3153,3154,2,12000,1100,Ground out of 1,2,New Perungalathur,5,2,3,1
3154,3155,2,16000,800,1 out of 3,1,Thiruvanmiyur,5,1,1,2
3155,3156,2,8000,800,1 out of 3,1,Poonamalle,5,1,1,1
3156,3157,2,10000,898,7 out of 14,1,Kalavakkam,5,2,3,2
3157,3158,2,15000,800,Ground out of 2,2,Vadapalani,5,2,1,2
3158,3159,2,7500,600,1 out of 2,1,Vandalur,5,1,1,1
3159,3160,3,30000,2000,1 out of 1,2,rgl bungalows,5,2,1,3
3160,3161,2,16000,870,3 out of 3,1,5,5,1,1,2
3161,3162,2,14000,1100,17 out of 20,2,Old Mahabalipuram Road,5,2,3,2
3162,3163,2,10000,650,1 out of 2,2,Near Jeyachandran textiles,5,1,1,2
3163,3164,3,25000,1100,5 out of 18,2,"Korattur, Jawaharlal Nehru Road",5,1,2,2
3164,3165,2,11500,1250,Ground out of 2,2,S.Kolathur,5,2,1,2
3165,3166,2,11000,1145,1 out of 3,1,Ambattur,5,1,1,2
3166,3167,2,10000,780,2 out of 3,1,Madipakkam,5,2,1,2
3167,3168,1,7000,680,1 out of 3,1,"Kelambakkam, Old Mahabalipuram Road",5,1,1,1
3168,3169,2,18000,860,2 out of 3,1,Ashok Nagar,5,2,1,2
3169,3170,1,7500,600,1 out of 2,1,"Perungalathur, Chennai Bypass Road",5,1,1,1
3170,3171,2,7500,750,Ground out of 2,2,Oragadam,5,2,1,1
3171,3172,2,12000,800,2 out of 2,1,Chitlapakkam,5,1,1,2
